date,station_complex,station_complex_id,borough,station_entries
12/4/23,66 St-Lincoln Center (1),314,Manhattan,16258
12/3/23,66 St-Lincoln Center (1),314,Manhattan,10462
12/2/23,66 St-Lincoln Center (1),314,Manhattan,13565
12/1/23,66 St-Lincoln Center (1),314,Manhattan,18761
11/24/23,66 St-Lincoln Center (1),314,Manhattan,5206
11/7/23,66 St-Lincoln Center (1),314,Manhattan,19267
12/31/23,"67 Av (M,R)",262,Queens,17
12/30/23,"67 Av (M,R)",262,Queens,2698
12/29/23,"67 Av (M,R)",262,Queens,4347
12/28/23,"67 Av (M,R)",262,Queens,4415
12/27/23,"67 Av (M,R)",262,Queens,4362
12/26/23,"67 Av (M,R)",262,Queens,4083
12/25/23,"67 Av (M,R)",262,Queens,1582
12/23/23,"67 Av (M,R)",262,Queens,2741
12/22/23,"67 Av (M,R)",262,Queens,5291
12/21/23,"67 Av (M,R)",262,Queens,5801
12/20/23,"67 Av (M,R)",262,Queens,5981
12/19/23,"67 Av (M,R)",262,Queens,6089
12/18/23,"67 Av (M,R)",262,Queens,5215
12/17/23,"67 Av (M,R)",262,Queens,2200
12/16/23,"67 Av (M,R)",262,Queens,3082
12/15/23,"67 Av (M,R)",262,Queens,5659
12/14/23,"67 Av (M,R)",262,Queens,6154
12/13/23,"67 Av (M,R)",262,Queens,6132
12/12/23,"67 Av (M,R)",262,Queens,6202
12/11/23,"67 Av (M,R)",262,Queens,5642
12/10/23,"67 Av (M,R)",262,Queens,2147
12/9/23,"67 Av (M,R)",262,Queens,3258
12/8/23,"67 Av (M,R)",262,Queens,5767
12/6/23,"67 Av (M,R)",262,Queens,6361
12/5/23,"67 Av (M,R)",262,Queens,6384
12/4/23,"67 Av (M,R)",262,Queens,5965
12/3/23,"67 Av (M,R)",262,Queens,2109
12/2/23,"67 Av (M,R)",262,Queens,3153
12/1/23,"67 Av (M,R)",262,Queens,5665
11/24/23,"67 Av (M,R)",262,Queens,2169
11/7/23,"67 Av (M,R)",262,Queens,6307
12/31/23,68 St-Hunter College (6),399,Manhattan,38
12/30/23,68 St-Hunter College (6),399,Manhattan,5836
12/29/23,68 St-Hunter College (6),399,Manhattan,11252
12/28/23,68 St-Hunter College (6),399,Manhattan,11853
12/27/23,68 St-Hunter College (6),399,Manhattan,11019
12/26/23,68 St-Hunter College (6),399,Manhattan,9329
12/25/23,68 St-Hunter College (6),399,Manhattan,2760
12/23/23,68 St-Hunter College (6),399,Manhattan,5469
12/22/23,68 St-Hunter College (6),399,Manhattan,13208
12/21/23,68 St-Hunter College (6),399,Manhattan,16487
12/20/23,68 St-Hunter College (6),399,Manhattan,20526
12/19/23,68 St-Hunter College (6),399,Manhattan,21263
12/18/23,68 St-Hunter College (6),399,Manhattan,19958
12/17/23,68 St-Hunter College (6),399,Manhattan,5360
12/16/23,68 St-Hunter College (6),399,Manhattan,9411
12/15/23,68 St-Hunter College (6),399,Manhattan,19322
12/14/23,68 St-Hunter College (6),399,Manhattan,24753
12/13/23,68 St-Hunter College (6),399,Manhattan,19585
12/12/23,68 St-Hunter College (6),399,Manhattan,20774
12/11/23,68 St-Hunter College (6),399,Manhattan,25086
12/10/23,68 St-Hunter College (6),399,Manhattan,5199
12/9/23,68 St-Hunter College (6),399,Manhattan,9579
12/8/23,68 St-Hunter College (6),399,Manhattan,22522
12/6/23,68 St-Hunter College (6),399,Manhattan,23884
12/5/23,68 St-Hunter College (6),399,Manhattan,25531
12/4/23,68 St-Hunter College (6),399,Manhattan,24351
12/3/23,68 St-Hunter College (6),399,Manhattan,5386
12/2/23,68 St-Hunter College (6),399,Manhattan,9327
12/1/23,68 St-Hunter College (6),399,Manhattan,21949
11/24/23,68 St-Hunter College (6),399,Manhattan,3612
11/7/23,68 St-Hunter College (6),399,Manhattan,26863
12/31/23,69 St (7),455,Queens,21
12/30/23,69 St (7),455,Queens,3429
12/29/23,69 St (7),455,Queens,4375
12/28/23,69 St (7),455,Queens,4103
12/27/23,69 St (7),455,Queens,4122
12/26/23,69 St (7),455,Queens,3970
12/25/23,69 St (7),455,Queens,1907
12/23/23,69 St (7),455,Queens,3483
12/22/23,69 St (7),455,Queens,4812
12/21/23,69 St (7),455,Queens,4890
12/20/23,69 St (7),455,Queens,5052
12/19/23,69 St (7),455,Queens,4975
12/18/23,69 St (7),455,Queens,4524
12/17/23,69 St (7),455,Queens,2581
12/16/23,69 St (7),455,Queens,3569
12/15/23,69 St (7),455,Queens,4547
12/14/23,69 St (7),455,Queens,4918
12/13/23,69 St (7),455,Queens,5045
12/12/23,69 St (7),455,Queens,4985
12/11/23,69 St (7),455,Queens,4806
12/10/23,69 St (7),455,Queens,2329
12/9/23,69 St (7),455,Queens,3396
12/8/23,69 St (7),455,Queens,4974
12/6/23,69 St (7),455,Queens,5048
12/5/23,69 St (7),455,Queens,5066
12/4/23,69 St (7),455,Queens,5112
12/3/23,69 St (7),455,Queens,2348
12/2/23,69 St (7),455,Queens,3443
12/1/23,69 St (7),455,Queens,4999
11/24/23,69 St (7),455,Queens,2611
11/7/23,69 St (7),455,Queens,4955
12/31/23,"7 Av (B,Q)",41,Brooklyn,44
12/30/23,"7 Av (B,Q)",41,Brooklyn,4084
12/29/23,"7 Av (B,Q)",41,Brooklyn,5655
12/28/23,"7 Av (B,Q)",41,Brooklyn,5004
12/27/23,"7 Av (B,Q)",41,Brooklyn,4663
12/26/23,"7 Av (B,Q)",41,Brooklyn,3824
12/25/23,"7 Av (B,Q)",41,Brooklyn,1427
12/23/23,"7 Av (B,Q)",41,Brooklyn,3455
12/22/23,"7 Av (B,Q)",41,Brooklyn,6611
12/21/23,"7 Av (B,Q)",41,Brooklyn,7564
12/20/23,"7 Av (B,Q)",41,Brooklyn,7941
12/19/23,"7 Av (B,Q)",41,Brooklyn,8229
12/18/23,"7 Av (B,Q)",41,Brooklyn,6744
12/17/23,"7 Av (B,Q)",41,Brooklyn,3697
12/16/23,"7 Av (B,Q)",41,Brooklyn,5757
12/15/23,"7 Av (B,Q)",41,Brooklyn,8277
12/14/23,"7 Av (B,Q)",41,Brooklyn,8857
12/13/23,"7 Av (B,Q)",41,Brooklyn,8847
12/12/23,"7 Av (B,Q)",41,Brooklyn,8780
12/11/23,"7 Av (B,Q)",41,Brooklyn,7554
12/10/23,"7 Av (B,Q)",41,Brooklyn,3147
12/9/23,"7 Av (B,Q)",41,Brooklyn,5304
12/8/23,"7 Av (B,Q)",41,Brooklyn,8091
12/6/23,"7 Av (B,Q)",41,Brooklyn,8798
12/5/23,"7 Av (B,Q)",41,Brooklyn,8665
12/4/23,"7 Av (B,Q)",41,Brooklyn,7759
12/3/23,"7 Av (B,Q)",41,Brooklyn,3627
12/2/23,"7 Av (B,Q)",41,Brooklyn,5842
12/1/23,"7 Av (B,Q)",41,Brooklyn,7869
11/24/23,"7 Av (B,Q)",41,Brooklyn,2213
11/7/23,"7 Av (B,Q)",41,Brooklyn,8855
12/31/23,"7 Av (E,B,D)",277,Manhattan,276
12/30/23,"7 Av (E,B,D)",277,Manhattan,9445
12/29/23,"7 Av (E,B,D)",277,Manhattan,13197
12/28/23,"7 Av (E,B,D)",277,Manhattan,13378
12/27/23,"7 Av (E,B,D)",277,Manhattan,13178
12/26/23,"7 Av (E,B,D)",277,Manhattan,11054
12/25/23,"7 Av (E,B,D)",277,Manhattan,6158
12/23/23,"7 Av (E,B,D)",277,Manhattan,8415
12/22/23,"7 Av (E,B,D)",277,Manhattan,11609
12/21/23,"7 Av (E,B,D)",277,Manhattan,12715
12/20/23,"7 Av (E,B,D)",277,Manhattan,13956
12/19/23,"7 Av (E,B,D)",277,Manhattan,14187
12/18/23,"7 Av (E,B,D)",277,Manhattan,11969
12/17/23,"7 Av (E,B,D)",277,Manhattan,6725
12/16/23,"7 Av (E,B,D)",277,Manhattan,9768
12/15/23,"7 Av (E,B,D)",277,Manhattan,13587
12/14/23,"7 Av (E,B,D)",277,Manhattan,15022
12/13/23,"7 Av (E,B,D)",277,Manhattan,15109
12/12/23,"7 Av (E,B,D)",277,Manhattan,14915
12/11/23,"7 Av (E,B,D)",277,Manhattan,13060
12/10/23,"7 Av (E,B,D)",277,Manhattan,8033
12/9/23,"7 Av (E,B,D)",277,Manhattan,11080
12/8/23,"7 Av (E,B,D)",277,Manhattan,13369
12/6/23,"7 Av (E,B,D)",277,Manhattan,14358
12/5/23,"7 Av (E,B,D)",277,Manhattan,14587
12/4/23,"7 Av (E,B,D)",277,Manhattan,12551
12/3/23,"7 Av (E,B,D)",277,Manhattan,6948
12/2/23,"7 Av (E,B,D)",277,Manhattan,9547
12/1/23,"7 Av (E,B,D)",277,Manhattan,13571
11/24/23,"7 Av (E,B,D)",277,Manhattan,6808
11/7/23,"7 Av (E,B,D)",277,Manhattan,14972
12/31/23,"7 Av (F,G)",240,Brooklyn,41
12/30/23,"7 Av (F,G)",240,Brooklyn,4696
12/29/23,"7 Av (F,G)",240,Brooklyn,6219
12/28/23,"7 Av (F,G)",240,Brooklyn,6122
12/27/23,"7 Av (F,G)",240,Brooklyn,5577
12/26/23,"7 Av (F,G)",240,Brooklyn,4708
12/25/23,"7 Av (F,G)",240,Brooklyn,1846
12/23/23,"7 Av (F,G)",240,Brooklyn,4491
12/22/23,"7 Av (F,G)",240,Brooklyn,8214
12/21/23,"7 Av (F,G)",240,Brooklyn,9317
12/20/23,"7 Av (F,G)",240,Brooklyn,9769
12/19/23,"7 Av (F,G)",240,Brooklyn,9744
12/18/23,"7 Av (F,G)",240,Brooklyn,8412
12/17/23,"7 Av (F,G)",240,Brooklyn,4681
12/16/23,"7 Av (F,G)",240,Brooklyn,6780
12/15/23,"7 Av (F,G)",240,Brooklyn,9819
12/14/23,"7 Av (F,G)",240,Brooklyn,10759
12/13/23,"7 Av (F,G)",240,Brooklyn,10682
12/12/23,"7 Av (F,G)",240,Brooklyn,10438
12/11/23,"7 Av (F,G)",240,Brooklyn,9206
12/10/23,"7 Av (F,G)",240,Brooklyn,4302
12/9/23,"7 Av (F,G)",240,Brooklyn,6834
12/8/23,"7 Av (F,G)",240,Brooklyn,9726
12/6/23,"7 Av (F,G)",240,Brooklyn,10537
12/5/23,"7 Av (F,G)",240,Brooklyn,10270
12/4/23,"7 Av (F,G)",240,Brooklyn,9188
12/3/23,"7 Av (F,G)",240,Brooklyn,4233
12/2/23,"7 Av (F,G)",240,Brooklyn,6631
12/1/23,"7 Av (F,G)",240,Brooklyn,9403
11/24/23,"7 Av (F,G)",240,Brooklyn,3078
11/7/23,"7 Av (F,G)",240,Brooklyn,10453
12/31/23,71 St (D),64,Brooklyn,5
12/30/23,71 St (D),64,Brooklyn,2438
12/29/23,71 St (D),64,Brooklyn,3288
12/28/23,71 St (D),64,Brooklyn,3105
12/27/23,71 St (D),64,Brooklyn,3082
12/26/23,71 St (D),64,Brooklyn,2860
12/25/23,71 St (D),64,Brooklyn,1716
12/23/23,71 St (D),64,Brooklyn,2326
12/22/23,71 St (D),64,Brooklyn,3550
12/21/23,71 St (D),64,Brooklyn,3524
12/20/23,71 St (D),64,Brooklyn,3735
12/19/23,71 St (D),64,Brooklyn,3739
12/18/23,71 St (D),64,Brooklyn,3239
12/17/23,71 St (D),64,Brooklyn,1767
12/16/23,71 St (D),64,Brooklyn,2425
12/15/23,71 St (D),64,Brooklyn,3596
12/14/23,71 St (D),64,Brooklyn,3729
12/13/23,71 St (D),64,Brooklyn,3711
12/12/23,71 St (D),64,Brooklyn,3757
12/11/23,71 St (D),64,Brooklyn,3548
12/10/23,71 St (D),64,Brooklyn,1689
12/9/23,71 St (D),64,Brooklyn,2609
12/8/23,71 St (D),64,Brooklyn,3425
12/6/23,71 St (D),64,Brooklyn,3207
12/5/23,71 St (D),64,Brooklyn,3850
12/4/23,71 St (D),64,Brooklyn,3693
12/3/23,71 St (D),64,Brooklyn,1586
12/2/23,71 St (D),64,Brooklyn,2209
12/1/23,71 St (D),64,Brooklyn,2940
11/24/23,71 St (D),64,Brooklyn,1965
11/7/23,71 St (D),64,Brooklyn,3232
12/31/23,"72 St (1,2,3)",313,Manhattan,350
12/30/23,"72 St (1,2,3)",313,Manhattan,19571
12/29/23,"72 St (1,2,3)",313,Manhattan,23788
12/28/23,"72 St (1,2,3)",313,Manhattan,21848
12/27/23,"72 St (1,2,3)",313,Manhattan,20917
12/26/23,"72 St (1,2,3)",313,Manhattan,17858
12/25/23,"72 St (1,2,3)",313,Manhattan,8652
12/23/23,"72 St (1,2,3)",313,Manhattan,17738
12/22/23,"72 St (1,2,3)",313,Manhattan,25888
12/21/23,"72 St (1,2,3)",313,Manhattan,27868
12/20/23,"72 St (1,2,3)",313,Manhattan,28848
12/19/23,"72 St (1,2,3)",313,Manhattan,29739
12/18/23,"72 St (1,2,3)",313,Manhattan,26168
12/17/23,"72 St (1,2,3)",313,Manhattan,20714
12/16/23,"72 St (1,2,3)",313,Manhattan,26829
12/15/23,"72 St (1,2,3)",313,Manhattan,31809
12/14/23,"72 St (1,2,3)",313,Manhattan,32553
12/13/23,"72 St (1,2,3)",313,Manhattan,31924
12/12/23,"72 St (1,2,3)",313,Manhattan,30754
12/11/23,"72 St (1,2,3)",313,Manhattan,28557
12/10/23,"72 St (1,2,3)",313,Manhattan,22783
12/9/23,"72 St (1,2,3)",313,Manhattan,31352
12/8/23,"72 St (1,2,3)",313,Manhattan,31691
12/6/23,"72 St (1,2,3)",313,Manhattan,31607
12/5/23,"72 St (1,2,3)",313,Manhattan,31186
12/4/23,"72 St (1,2,3)",313,Manhattan,28258
12/3/23,"72 St (1,2,3)",313,Manhattan,21034
12/2/23,"72 St (1,2,3)",313,Manhattan,30124
12/1/23,"72 St (1,2,3)",313,Manhattan,30407
11/24/23,"72 St (1,2,3)",313,Manhattan,12725
11/7/23,"72 St (1,2,3)",313,Manhattan,32050
12/31/23,"72 St (C,B)",160,Manhattan,48
12/30/23,"72 St (C,B)",160,Manhattan,5713
12/29/23,"72 St (C,B)",160,Manhattan,8290
12/28/23,"72 St (C,B)",160,Manhattan,7310
12/27/23,"72 St (C,B)",160,Manhattan,6732
12/26/23,"72 St (C,B)",160,Manhattan,6074
12/25/23,"72 St (C,B)",160,Manhattan,3918
12/23/23,"72 St (C,B)",160,Manhattan,3958
12/22/23,"72 St (C,B)",160,Manhattan,6749
12/21/23,"72 St (C,B)",160,Manhattan,7540
12/20/23,"72 St (C,B)",160,Manhattan,7565
12/19/23,"72 St (C,B)",160,Manhattan,7879
12/18/23,"72 St (C,B)",160,Manhattan,6671
12/17/23,"72 St (C,B)",160,Manhattan,4238
12/16/23,"72 St (C,B)",160,Manhattan,6822
12/15/23,"72 St (C,B)",160,Manhattan,8223
12/14/23,"72 St (C,B)",160,Manhattan,7722
12/13/23,"72 St (C,B)",160,Manhattan,7802
12/12/23,"72 St (C,B)",160,Manhattan,7729
12/11/23,"72 St (C,B)",160,Manhattan,6853
12/10/23,"72 St (C,B)",160,Manhattan,1513
12/9/23,"72 St (C,B)",160,Manhattan,2358
12/8/23,"72 St (C,B)",160,Manhattan,8689
12/6/23,"72 St (C,B)",160,Manhattan,7262
12/5/23,"72 St (C,B)",160,Manhattan,7448
12/4/23,"72 St (C,B)",160,Manhattan,7144
12/3/23,"72 St (C,B)",160,Manhattan,2853
12/2/23,"72 St (C,B)",160,Manhattan,4323
12/1/23,"72 St (C,B)",160,Manhattan,7735
11/24/23,"72 St (C,B)",160,Manhattan,3267
11/7/23,"72 St (C,B)",160,Manhattan,7547
12/31/23,72 St (Q),477,Manhattan,103
12/30/23,72 St (Q),477,Manhattan,10488
12/29/23,72 St (Q),477,Manhattan,15422
12/28/23,72 St (Q),477,Manhattan,16260
12/27/23,72 St (Q),477,Manhattan,14820
12/26/23,72 St (Q),477,Manhattan,12488
12/25/23,72 St (Q),477,Manhattan,4504
12/23/23,72 St (Q),477,Manhattan,9678
12/22/23,72 St (Q),477,Manhattan,18462
12/21/23,72 St (Q),477,Manhattan,20911
12/20/23,72 St (Q),477,Manhattan,22386
12/19/23,72 St (Q),477,Manhattan,23241
12/18/23,72 St (Q),477,Manhattan,19714
12/17/23,72 St (Q),477,Manhattan,9414
12/16/23,72 St (Q),477,Manhattan,14153
12/15/23,72 St (Q),477,Manhattan,22350
12/14/23,72 St (Q),477,Manhattan,24715
12/13/23,72 St (Q),477,Manhattan,24722
12/12/23,72 St (Q),477,Manhattan,24321
12/11/23,72 St (Q),477,Manhattan,21385
12/10/23,72 St (Q),477,Manhattan,9201
12/9/23,72 St (Q),477,Manhattan,14447
12/8/23,72 St (Q),477,Manhattan,22840
12/6/23,72 St (Q),477,Manhattan,24868
12/5/23,72 St (Q),477,Manhattan,24441
12/4/23,72 St (Q),477,Manhattan,21309
12/3/23,72 St (Q),477,Manhattan,8901
12/2/23,72 St (Q),477,Manhattan,13781
12/1/23,72 St (Q),477,Manhattan,22228
11/24/23,72 St (Q),477,Manhattan,6240
11/7/23,72 St (Q),477,Manhattan,24507
12/31/23,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616,Queens,367
12/30/23,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616,Queens,35318
12/29/23,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616,Queens,46757
12/28/23,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616,Queens,45046
12/27/23,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616,Queens,43165
12/26/23,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616,Queens,43082
12/25/23,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616,Queens,21927
12/23/23,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616,Queens,34361
12/22/23,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616,Queens,49093
12/21/23,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616,Queens,52166
12/20/23,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616,Queens,52534
12/19/23,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616,Queens,52718
12/18/23,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616,Queens,50035
12/17/23,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616,Queens,29406
12/16/23,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616,Queens,39749
12/15/23,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616,Queens,63840
12/14/23,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616,Queens,53764
12/13/23,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616,Queens,53033
12/12/23,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616,Queens,52878
12/11/23,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616,Queens,49260
12/10/23,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616,Queens,27207
12/9/23,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616,Queens,40865
12/8/23,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616,Queens,53508
12/6/23,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616,Queens,52794
12/5/23,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616,Queens,53719
12/4/23,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616,Queens,52283
12/3/23,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616,Queens,26858
12/2/23,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616,Queens,39026
12/1/23,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616,Queens,51365
11/24/23,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616,Queens,26454
11/7/23,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616,Queens,52943
12/31/23,"75 Av (E,F)",260,Queens,5
12/30/23,"75 Av (E,F)",260,Queens,1310
12/29/23,"75 Av (E,F)",260,Queens,1887
12/28/23,"75 Av (E,F)",260,Queens,1916
12/27/23,"75 Av (E,F)",260,Queens,1896
12/26/23,"75 Av (E,F)",260,Queens,1771
12/25/23,"75 Av (E,F)",260,Queens,673
12/23/23,"75 Av (E,F)",260,Queens,1329
12/22/23,"75 Av (E,F)",260,Queens,2234
12/21/23,"75 Av (E,F)",260,Queens,2461
12/20/23,"75 Av (E,F)",260,Queens,2525
12/19/23,"75 Av (E,F)",260,Queens,2555
12/18/23,"75 Av (E,F)",260,Queens,2233
12/17/23,"75 Av (E,F)",260,Queens,1109
12/16/23,"75 Av (E,F)",260,Queens,1625
12/15/23,"75 Av (E,F)",260,Queens,2485
12/14/23,"75 Av (E,F)",260,Queens,2655
12/13/23,"75 Av (E,F)",260,Queens,2690
12/12/23,"75 Av (E,F)",260,Queens,2667
12/11/23,"75 Av (E,F)",260,Queens,2382
12/10/23,"75 Av (E,F)",260,Queens,1068
12/9/23,"75 Av (E,F)",260,Queens,1600
12/8/23,"75 Av (E,F)",260,Queens,2430
12/6/23,"75 Av (E,F)",260,Queens,2706
12/5/23,"75 Av (E,F)",260,Queens,2616
12/4/23,"75 Av (E,F)",260,Queens,2435
12/3/23,"75 Av (E,F)",260,Queens,1081
12/2/23,"75 Av (E,F)",260,Queens,1452
12/1/23,"75 Av (E,F)",260,Queens,2375
11/24/23,"75 Av (E,F)",260,Queens,1016
11/7/23,"75 Av (E,F)",260,Queens,2627
12/31/23,"75 St-Elderts Ln (J,Z)",85,Queens,5
12/30/23,"75 St-Elderts Ln (J,Z)",85,Queens,471
12/29/23,"75 St-Elderts Ln (J,Z)",85,Queens,842
12/28/23,"75 St-Elderts Ln (J,Z)",85,Queens,795
12/27/23,"75 St-Elderts Ln (J,Z)",85,Queens,805
12/26/23,"75 St-Elderts Ln (J,Z)",85,Queens,791
12/25/23,"75 St-Elderts Ln (J,Z)",85,Queens,404
12/23/23,"75 St-Elderts Ln (J,Z)",85,Queens,562
12/22/23,"75 St-Elderts Ln (J,Z)",85,Queens,1022
12/21/23,"75 St-Elderts Ln (J,Z)",85,Queens,1069
12/20/23,"75 St-Elderts Ln (J,Z)",85,Queens,1105
12/19/23,"75 St-Elderts Ln (J,Z)",85,Queens,1083
12/18/23,"75 St-Elderts Ln (J,Z)",85,Queens,711
12/17/23,"75 St-Elderts Ln (J,Z)",85,Queens,8
12/16/23,"75 St-Elderts Ln (J,Z)",85,Queens,1
12/15/23,"75 St-Elderts Ln (J,Z)",85,Queens,1114
12/14/23,"75 St-Elderts Ln (J,Z)",85,Queens,1166
12/13/23,"75 St-Elderts Ln (J,Z)",85,Queens,1120
12/12/23,"75 St-Elderts Ln (J,Z)",85,Queens,1109
12/11/23,"75 St-Elderts Ln (J,Z)",85,Queens,1256
12/9/23,"75 St-Elderts Ln (J,Z)",85,Queens,3
12/8/23,"75 St-Elderts Ln (J,Z)",85,Queens,1209
12/6/23,"75 St-Elderts Ln (J,Z)",85,Queens,1258
12/5/23,"75 St-Elderts Ln (J,Z)",85,Queens,1219
12/4/23,"75 St-Elderts Ln (J,Z)",85,Queens,1288
12/3/23,"75 St-Elderts Ln (J,Z)",85,Queens,2
12/2/23,"75 St-Elderts Ln (J,Z)",85,Queens,2
12/1/23,"75 St-Elderts Ln (J,Z)",85,Queens,989
11/24/23,"75 St-Elderts Ln (J,Z)",85,Queens,502
11/7/23,"75 St-Elderts Ln (J,Z)",85,Queens,1469
12/31/23,77 St (6),398,Manhattan,96
12/30/23,77 St (6),398,Manhattan,11952
12/29/23,77 St (6),398,Manhattan,18892
12/28/23,77 St (6),398,Manhattan,19683
12/27/23,77 St (6),398,Manhattan,15456
12/26/23,77 St (6),398,Manhattan,14347
12/25/23,77 St (6),398,Manhattan,4703
12/23/23,77 St (6),398,Manhattan,10277
12/22/23,77 St (6),398,Manhattan,20035
12/21/23,77 St (6),398,Manhattan,23190
12/20/23,77 St (6),398,Manhattan,22919
12/19/23,77 St (6),398,Manhattan,23282
12/18/23,77 St (6),398,Manhattan,21301
12/17/23,77 St (6),398,Manhattan,9739
12/16/23,77 St (6),398,Manhattan,14771
12/15/23,77 St (6),398,Manhattan,23824
12/14/23,77 St (6),398,Manhattan,25660
12/13/23,77 St (6),398,Manhattan,23649
12/12/23,77 St (6),398,Manhattan,24610
12/11/23,77 St (6),398,Manhattan,22622
12/10/23,77 St (6),398,Manhattan,9711
12/9/23,77 St (6),398,Manhattan,15425
12/8/23,77 St (6),398,Manhattan,23633
12/6/23,77 St (6),398,Manhattan,24290
12/5/23,77 St (6),398,Manhattan,23939
12/4/23,77 St (6),398,Manhattan,22432
12/3/23,77 St (6),398,Manhattan,9715
12/2/23,77 St (6),398,Manhattan,14741
12/1/23,77 St (6),398,Manhattan,22650
11/24/23,77 St (6),398,Manhattan,7145
11/7/23,77 St (6),398,Manhattan,25212
12/31/23,77 St (R),37,Brooklyn,11
12/30/23,77 St (R),37,Brooklyn,2540
12/29/23,77 St (R),37,Brooklyn,3453
12/28/23,77 St (R),37,Brooklyn,3358
12/27/23,77 St (R),37,Brooklyn,3138
12/26/23,77 St (R),37,Brooklyn,2948
12/25/23,77 St (R),37,Brooklyn,1407
12/23/23,77 St (R),37,Brooklyn,2453
12/22/23,77 St (R),37,Brooklyn,3852
12/21/23,77 St (R),37,Brooklyn,4323
12/20/23,77 St (R),37,Brooklyn,4366
12/19/23,77 St (R),37,Brooklyn,4490
12/18/23,77 St (R),37,Brooklyn,3721
12/17/23,77 St (R),37,Brooklyn,1729
12/16/23,77 St (R),37,Brooklyn,2905
12/15/23,77 St (R),37,Brooklyn,4292
12/14/23,77 St (R),37,Brooklyn,4640
12/13/23,77 St (R),37,Brooklyn,4476
12/12/23,77 St (R),37,Brooklyn,4465
12/11/23,77 St (R),37,Brooklyn,4130
12/10/23,77 St (R),37,Brooklyn,1678
12/9/23,77 St (R),37,Brooklyn,3062
12/8/23,77 St (R),37,Brooklyn,4370
12/6/23,77 St (R),37,Brooklyn,4664
12/5/23,77 St (R),37,Brooklyn,4590
12/4/23,77 St (R),37,Brooklyn,4336
12/3/23,77 St (R),37,Brooklyn,1601
12/2/23,77 St (R),37,Brooklyn,2774
12/1/23,77 St (R),37,Brooklyn,4153
11/24/23,77 St (R),37,Brooklyn,1700
11/7/23,77 St (R),37,Brooklyn,4668
12/31/23,79 St (1),312,Manhattan,92
12/30/23,79 St (1),312,Manhattan,8976
12/29/23,79 St (1),312,Manhattan,10155
12/28/23,79 St (1),312,Manhattan,10162
12/27/23,79 St (1),312,Manhattan,9495
12/26/23,79 St (1),312,Manhattan,7759
12/25/23,79 St (1),312,Manhattan,3390
12/23/23,79 St (1),312,Manhattan,7713
12/22/23,79 St (1),312,Manhattan,10854
12/21/23,79 St (1),312,Manhattan,11649
12/20/23,79 St (1),312,Manhattan,11985
12/19/23,79 St (1),312,Manhattan,12423
12/18/23,79 St (1),312,Manhattan,11139
12/17/23,79 St (1),312,Manhattan,7822
12/16/23,79 St (1),312,Manhattan,10084
12/15/23,79 St (1),312,Manhattan,12671
12/14/23,79 St (1),312,Manhattan,13110
12/13/23,79 St (1),312,Manhattan,12337
12/12/23,79 St (1),312,Manhattan,12580
12/11/23,79 St (1),312,Manhattan,11569
12/10/23,79 St (1),312,Manhattan,8221
12/9/23,79 St (1),312,Manhattan,10507
12/8/23,79 St (1),312,Manhattan,12388
12/6/23,79 St (1),312,Manhattan,12912
12/5/23,79 St (1),312,Manhattan,12407
